30163509,飞驰人生,韩寒,韩寒,沈腾 / 黄景瑜 / 尹正 / 张本煜 / 尹昉 / 田雨 / 魏翔 / 赵文瑄 / 腾格尔 / 易小星 / 李庆誉 / 高华阳 / 刘帅良 / 李玲玉 / 何穗 / 潘晓婷 / 田沅 / 李春嫒 / 冯绍峰,剧情 / 励志 / 喜剧, 中国大陆, 汉语普通话 / 英语,2019-02-05(中国大陆),98分钟, Pegasus,tt9597190
27121232,夏目友人帐 第六季 特别篇 铃响的残株 夏目友人帳 陸 特別編 鈴鳴るの切り株,大森贵弘 / 出合小都美,绿川幸 / 村井贞之,神谷浩史 / 井上和彦 / 伊藤美纪 / 伊藤荣次 / 堀江一真 / 木村良平 / 菅沼久义 / 松山鹰志 / 下崎紘史 / 冈村明美 / 黑田崇矢 / 绪方贤一 / 久野美咲 / 种崎敦美 / 森下由树子 / 塙爱美,剧情 / 动画 / 奇幻, 日本, 日语,2017-09-27(日本),23分钟,Nan,Nan
30299805,皇后的品格 황후의 품격,朱东民,金顺玉,张娜拉 / 崔振赫 / 申成禄 / 李伊利雅 / 申恩庆 / 吴承允 / 尹素怡 / 吴雅琳 / 朴元淑 / 尹多勋 / 史蒂芬妮·李 / 金明秀 / 尹柱万 / 黄英熙 / 吴韩杰,剧情 / 爱情, 韩国,Nan,Nan,Nan,Nan,tt9146104
26675617,古董局中局,五百 / 余庆,刘殷实 / 卢源,夏雨 / 乔振宇 / 蔡文静 / 田中千绘 / 王刚 / 曾江 / 吕中 / 潘粤明 / 黄海冰 / 汤镇宗,剧情 / 悬疑 / 冒险, 中国大陆,Nan,Nan,Nan, 古董局中局网剧版 / 影视剧古董局中局 / Mystery of Antiques,tt9485508
30337114,一本好书,Nan,Nan,赵立新 / 黄维德 / 何雨桐 / 赵晏博 / 陈晨 / 荆俊威 / 陈晓楠 / 蒋方舟 / 朱大可 / 王劲松 / 吴明轩 / 黄俊鹏 / 王芊雯 / 止庵 / 王瑞 / 王洛勇 / 潘虹,真人秀, 中国大陆,Nan,Nan,Nan,Nan,Nan
6010171,给桃子的信 ももへの手紙,冲浦启之,冲浦启之,美山加恋 / 优香 / 坂口芳贞 / 谷育子 / 小川刚生 / 荒川大三郎 / 藤井皓太 / 桥本佳月 / 山本道子 / 中博史 / 高桥耕次郎 / 冈田吉弘 / 前田义信 / 福岛桂子 / 山口登 / 细谷佳正 / 宫崎宽务 / 光藤真白 / 高田始圣 / 田中绫 / 藤村天羽 / 武田幸史 / 岛崎信长 / 长岛雄一 / 山寺宏一 / 西田敏行,剧情 / 动画, 日本, 日语,2011-09-10(多伦多电影节) / 2012-04-21(日本),120分钟, 给小桃的信(台) / 小桃の奇幻手纸(港) / A Letter to Momo / Momoe no tegami,tt1853614
30304087,天空之城 SKY 캐슬,赵贤卓,俞贤美,廉晶雅 / 李泰兰 / 尹世雅 / 吴娜拉 / 金瑞亨 / 郑俊镐 / 崔元英 / 金炳哲 / 赵在允 /  宋閔亨 / 金贞兰 / 李贤镇 / 金惠允 / 李智媛 / 姜灿熙 / 金东希 / 赵炳奎 / 金宝拉,剧情, 韩国,Nan,Nan,Nan, 天空城堡(台) / 프린세스 메이커 / Princess Maker / SKY Castle,tt9151274
25723583,英伦对决 The Foreigner,马丁·坎贝尔,大卫·马可尼 / 史蒂芬·莱泽,成龙 / 皮尔斯·布鲁斯南 / 刘涛 / 梁佩诗 / 夏莉·墨菲 / 欧拉·布莱蒂 / 迈克尔·麦克埃尔哈顿 / 西蒙·坤茨 / 雷·费隆 / 罗里·弗莱克-拜恩 / 皮帕·贝内特-华纳 / 德尔莫特·克劳利 / 蒂利亚纳·布克丽瓦 / 鲁弗斯·琼斯 / 斯蒂芬·霍根,动作 / 犯罪, 英国 / 中国大陆, 英语 / 汉语普通话,2017-09-30(中国大陆) / 2017-10-13(美国),113分钟, 龙震天下 / 普通人 / 中国人 / 外国佬 / The Chinaman,tt1615160
26581830,你好，旧时光,沙漠,八月长安 / 卓越泡沫 / 赵珣 / 陈潇骁 / 陆洋 / 邓珂 / 潘可唯 / 张紫微 / 李海蒂,李兰迪 / 张新成 / 周澄奥 / 李牵 / 许梦圆 / 赵健雷 / 汤梦佳 / 曹恩齐 / 陈鹏万里 / 柳俊岐 / 姜嫄 / 蒋宜儒 / 张磊 / 宁理 / 方文强 / 高文峰 / 李博洋 / 胡世群 / 田宜峰 / 梁浩 / 刘启恒 / 蒯伊琳 / 王俊浩 / 袁晟珉 / 魏子淇 / 李晨语 / 郭唐维 / 尚怡琳 / 顾语涵 / 银艺 / 马藜 / 韩夫一 / 刘畅 / 仲小印 / 董向荣 / 王春妹 / 刁熙娟 / 陈莹 / 吴吉良 / 田淼 / 王美娟 / 杨厚垚 / 董日昇 / 毛爱宁 / 刘乃强,剧情 / 爱情, 中国大陆,Nan,Nan,Nan, 你好旧时光 / 你好，旧时光网剧版 / My Huckleberry Friends,tt8076822
27040844,人生一串,陈英杰 / 刘执戈 / 金颖 / 张岳明 / 赵云泽 / 李根,Nan,Nan,纪录片, 中国大陆,Nan,Nan,Nan,Nan,Nan
26897009,极地,程工,曾海若,苏扬 / 杨烁,纪录片, 中国大陆,Nan,Nan,Nan,Nan,Nan
30316597,生命里,Nan,Nan,万茜,纪录片, 中国大陆,Nan,Nan,Nan,Nan,Nan
4212172,十二生肖,成龙,成龙 / 唐季礼 / 邓景生 / 陈勋奇,成龙 / 权相宇 / 廖凡 / 姚星彤 / 张蓝心 / 白露娜 / 刘承俊 / 吴彦祖 / 舒淇 / 李宗盛 / 陈柏霖 / 卢惠光 / 浅野长英 / 白冰 / 林鹏,喜剧 / 动作 / 冒险, 中国大陆 / 香港, 英语 / 汉语普通话 / 粤语 / 法语 / 西班牙语,2012-12-20(中国大陆/香港) / 2012-12-12(香港电影节),122分钟, 12生肖 / 生肖传说 / 飞鹰计划3 / 成龙计划 / Chinese Zodiac / Armour of God III / CZ12 / Rising Dragon,tt1424310
6872273,盲探,杜琪峰,韦家辉 / 游乃海 / 陈伟斌 / 余曦,刘德华 / 郑秀文 / 郭涛 / 高圆圆 / 王紫逸 / 郎月婷 / 卢海鹏 / 黄文慧 / 林雪 / 姜皓文,喜剧 / 爱情 / 悬疑 / 惊悚 / 犯罪, 中国大陆 / 香港, 粤语 / 汉语普通话,2013-07-04(中国大陆/香港) / 2013-05-19(戛纳电影节),129分钟, Blind Detective,tt2332707
30122633,快把我哥带走,郑芬芬,赵越 / 郑芬芬 / 吕旭,张子枫 / 彭昱畅 / 赵今麦 / 孙泽源 / 周翊然 / 刘冠毅 / 姜宏波 / 徐光宇,喜剧 / 奇幻, 中国大陆, 汉语普通话,2018-08-17(中国大陆),115分钟, Go Brother! / Take My Brother Away,tt8774260
26647117,暴裂无声,忻钰坤,忻钰坤,宋洋 / 姜武 / 袁文康 / 谭卓 / 王梓尘 / 安琥 / 伊天锴,剧情 / 悬疑 / 犯罪, 中国大陆, 汉语普通话,2018-04-04(中国大陆) / 2017-07-27(FIRST青年影展),120分钟, 恶人 / 寻山 / 山野追踪 / Villain / Wrath of Silence,tt6389316
1945750,污垢 The Dirt,杰夫·特里梅因,汤姆·卡皮诺斯 / 汤米·李 / Amanda Adelson / Mick Mars,道格拉斯·布斯 / 机关枪凯利 / 丹尼尔·韦伯 / 伊万·瑞恩 / 约书亚·米克尔 / 莱文·兰宾 / Kabby Borders / Kristin Brock,音乐 / 传记, 美国, 英语,2019-03-22(美国),107分钟, 一身尘土：Mötley Crüe(港) / 克鲁小丑的摇滚坏生活(台) / 劣迹斑斑 / 尘土,tt0800325
30349667,指挥家 De dirigent,玛利亚·彼特斯,玛利亚·彼特斯,克里斯蒂亚娜 ‧德‧布奥恩 / 本杰明·温赖特 / 斯科特·特纳·菲尔德 / 塞马斯·F·萨金特 / 安妮特·马尔赫毕 / 雷蒙德·提哈瑞 / 吉斯·舒尔腾·范·艾查特 / 理查德·塞梅尔 / 西恩·托马斯 / 蒂姆·埃亨 / 安娜·安顿诺威兹 / 席琳·珀赛尔 / 奇普·布雷 / 玛丽-克莱尔·维特洛克斯 / 杰里迈亚·弗莱明 / 詹姆斯·卡罗尔·乔丹,传记, 荷兰, 英语,2018-10-25(荷兰),137分钟, The Conductor,tt6932818
1295914,地狱门 地獄門,衣笠贞之助,菊池宽 / 永田雅一 / 衣笠贞之助,长谷川一夫 / 京町子 / 山形勋 / 黑川弥太郎 / 坂东好太郎 / 田崎润 / 千田是也 / 清水将夫 / 石黑达也 / 植村谦二郎 / 清水元 / 荒木道子 / 南美江 / 毛利菊枝 / 香川良介 / 荒木忍 / 泽村国太郎,剧情 / 爱情 / 历史, 日本, 日语,1953-10-31(日本),86 分钟, Jigokumon / Gate of Hell,tt0045935
1389924,青之炎 青の炎,蜷川幸雄,蜷川幸雄 / 贵志祐介 / 宮胁卓也,二宫和也 / 松浦亚弥 / 铃木杏 / 中村梅雀,剧情 / 爱情 / 犯罪, 日本, 日语,2003-03-15(日本),116分钟, 十七岁完全犯罪 / The Blue Light,tt0400174
1329562,头文字D 頭文字D,刘伟强 / 麦兆辉,麦兆辉 / 庄文强,周杰伦 / 黄秋生 / 铃木杏 / 杜汶泽 / 钟镇涛 / 陈冠希 / 余文乐 / 陈小春 / 津村和幸 / 阿部力 / 田中千绘 / 刘畊宏,剧情 / 动作, 香港 / 日本, 粤语 / 英语,2005-06-23(中国大陆/香港) / 2005-06-19(北京首映),107 分钟 / 104 分钟(西班牙DVD版), 飘移族 / Initial D,tt0439630
25866686,第五波 The 5th Wave,J·布莱克森,苏珊娜·格兰特 / 阿齐瓦·高斯曼 / 杰夫·皮克纳 / 瑞克·杨西,科洛·莫瑞兹 / 尼克·罗宾森 / 朗·里维斯顿 / 玛姬·丝弗 / 亚历克斯·罗伊 / 玛丽亚·贝罗 / 麦卡·梦露 / 列维·施瑞博尔 / 扎克瑞·亚瑟 / 托尼·雷沃罗利 / 特丽莎·贝特曼,动作 / 科幻 / 惊悚 / 冒险, 美国, 英语,2016-01-14(澳大利亚) / 2016-01-22(美国),112分钟, 第五毁灭(台) / 第五天劫(港) / The Fifth Wave,tt2304933
26861685,红海行动,林超贤,冯骥 / 陈珠珠 / 林明杰,张译 / 黄景瑜 / 海清 / 杜江 / 蒋璐霞 / 尹昉 / 王强 / 郭家豪 / 王雨甜 / 麦亨利 / 张涵予 / 王彦霖,动作 / 战争, 中国大陆 / 香港, 汉语普通话 / 阿拉伯语 / 英语 / 索马里语 / 粤语,2018-02-16(中国大陆),138分钟, 刀锋·红海行动 / 红海风暴 / Operation Red Sea,tt6878882
25662329,疯狂动物城 Zootopia,拜伦·霍华德 / 瑞奇·摩尔 / 杰拉德·布什,拜伦·霍华德 / 瑞奇·摩尔 / 杰拉德·布什 / 吉姆·里尔顿 / 乔西·特立尼达 / 菲尔·约翰斯顿 / 珍妮弗·李,金妮弗·古德温 / 杰森·贝特曼 / 伊德里斯·艾尔巴 / 珍妮·斯蕾特 / 内特·托伦斯 / 邦尼·亨特 / 唐·雷克 / 汤米·钟 / J·K·西蒙斯 / 奥克塔维亚·斯宾瑟 / 艾伦·图代克 / 夏奇拉 / 雷蒙德·S·佩尔西 / 德拉·萨巴 / 莫里斯·拉马奇 / 菲尔·约翰斯顿 / 约翰·迪·玛吉欧 / 凯蒂·洛斯 / 吉塔·雷迪 / 杰西·科尔蒂 / 汤米·利斯特 / 乔希·达拉斯 / 瑞奇·摩尔 / 凯斯·索西 / 彼得·曼斯布里奇 / 拜伦·霍华德 / 杰拉德·布什 / 马克·史密斯 / 乔西·特立尼达 / 约翰·拉维尔 / 克里斯汀·贝尔 / 吉尔·科德斯 / 梅利莎·古德温,喜剧 / 动画 / 冒险, 美国, 英语 / 挪威语,2016-03-04(中国大陆/美国),109分钟(中国大陆) / 108分钟, 优兽大都会(港) / 动物方城市(台) / 动物乌托邦 / 动物大都会 / Zootropolis,tt2948356
1291560,龙猫 となりのトトロ,宫崎骏,宫崎骏,日高法子 / 坂本千夏 / 糸井重里 / 岛本须美 / 北林谷荣 / 高木均 / 雨笠利幸 / 丸山裕子 / 广濑正志 / 鹫尾真知子 / 铃木玲子 / 千叶繁 / 龙田直树 / 鳕子 / 西村朋纮 / 石田光子 / 神代知衣 / 中村大树 / 水谷优子 / 平松晶子 / 大谷育江,动画 / 奇幻 / 冒险, 日本, 日语,2018-12-14(中国大陆) / 1988-04-16(日本),86分钟, 邻居托托罗 / 邻家的豆豆龙 / 隔壁的特特罗 / Tonari no Totoro / My Neighbor Totoro,tt0096283
1299112,梦 夢,黑泽明,黑泽明,笠智众 / 寺尾聪 / 原田美枝子 / 倍赏美津子 / 小野真理惠 / 马丁·斯科塞斯,剧情 / 奇幻, 日本 / 美国, 日语 / 法语 / 英语,1990-05-25(日本),121分钟, Dreams,tt0100998
26997663,寂静之地 A Quiet Place,约翰·卡拉辛斯基,布莱恩·伍兹 / 斯科特·贝克 / 约翰·卡拉辛斯基,艾米莉·布朗特 / 约翰·卡拉辛斯基 / 米利森特·西蒙兹 / 诺亚·尤佩 / 凯德·伍德沃德 / 里昂·拉瑟姆 / 桃乐丝·麦卡锡,惊悚 / 恐怖, 美国, 美国手语 / 英语,2018-05-18(中国大陆) / 2018-03-09(西南偏南电影节) / 2018-04-06(美国),90分钟 / 91分钟(中国大陆), 无声绝境(港) / 噤界(台) / 静地,tt6644200
2051453,停电夜杀手 Fall Down Dead,Jon Keeyes,Roy Sallows,多米尼克·斯万 / 穆罕穆德·根塞尔 / 乌多·基尔 / 大卫·卡拉丁,恐怖, 美国, 英语,2007-02-08,Nan,Nan,tt0834539
3291933,芦苇地 The Reeds,Nick Cohen,Chris Baker / Mark Anthony Galluzzo,Karl Ashman / Geoff Bell / Anna Brewster / Scarlett Alice Johnson,悬疑 / 惊悚 / 恐怖, 英国, 英语,2009,86 分钟, 簧片,tt1327200
27045854,屠宰场准则 Slaughterhouse Rulez,克利斯宾·米尔斯,克利斯宾·米尔斯 / 亨利·菲茨赫伯特 / 卢克·帕斯莫尔,阿萨·巴特菲尔德 / 芬恩·科尔 / 赫敏·科菲尔德 / 麦克·辛 / 西蒙·佩吉 / 尼克·弗罗斯特 / 杰米·布莱克利 / 加萨·阿鲁瓦利亚 / 汤姆·里斯哈里斯 / 乔·哈特利 / 伊莎贝拉·拉夫兰德 / 哈娜可福特曼 / 贝恩·科拉科 / 何梦琪 / 山姆·雷德兰 / 玛格特·罗比,喜剧 / 动作 / 恐怖, 英国, 英语,2018-10-31(英国),103分钟, 屠宰场规则,tt6905696
26684528,库尔斯克 Kursk,托马斯·温特伯格,罗伯特·罗达特 / 罗伯特·摩尔,科林·费尔斯 / 蕾雅·赛杜 / 马提亚斯·修奈尔 / 迈克尔·恩奎斯特 / 马克斯·冯·叙多夫 / 奥古斯特·迪赫 / 史蒂芬·威丁顿 / 潘妮拉·奥古斯特 / 马提亚斯·施维赫夫 / 扎特科·巴瑞克 / 乔尔·巴斯曼 / 马格努斯·米兰 / 伊娃·范·德·古奇特 / 古斯塔夫·汉马斯顿 / 约翰·霍林沃思 / 皮特·布科夫斯基 / 布贾内·亨里克森 / 彼得·西蒙尼舍克 / 拉尔斯·博格曼 / 蒂伊门·戈瓦尔茨 / 米格伦·米切夫 / 海伦娜·赖因科德·纳曼 / 皮特·泼拉格伯格 / 阿斯克·邦 / 马丁·布拉巴赫 / 克拉多·德·克拉伦 / 菲迪迦·斯图肯,剧情 / 历史 / 灾难, 法国 / 比利时 / 卢森堡, 英语,2018-09-06(多伦多电影节) / 2018-11-07(法国),117分钟, 潜行浩劫96小时(港) / 深海救援(台) / 潜舰K-141,tt4951982
27109553,无间炼狱 Destroyer,卡瑞恩·库萨马,费尔·海伊 / 马特·曼弗莱迪 ,妮可·基德曼 / 托比·凯贝尔 / 塔提阿娜·玛斯拉尼 / 塞巴斯蒂安·斯坦 / 斯科特·麦克纳里 / 布莱德利·惠特福德 / 托比·胡斯 / 詹姆斯·乔丹 / 博·纳普 / 杰德·佩蒂约翰 / 沙米尔·安德森 / 娜塔丽·科尔多瓦 / 余朝汉 / 简·霍格 / 米奇·奥黑根 / 布兰顿·莫拉莱斯 / 杰伊·赫农 / 乔治·格里菲斯 / 布瑞恩·汉福德 / 寇比·法兰奇 / 丹尼尔·索斯沃思 / 莫妮克·盖尔,剧情 / 惊悚 / 犯罪, 美国, 英语,2018-08-31(特柳赖德电影节) / 2018-12-25(美国),123分钟, 摧毁者,tt7137380
1307405,伦敦上空的鹰 La battaglia d'Inghilterra,恩佐·卡斯特拉里,蒂托·卡尔皮 / 温琴佐·弗拉米尼 / 何塞·路易斯·马丁内斯·莫利亚 / 吉勒·莫里斯-迪穆兰 / 恩佐·卡斯特拉里,弗雷德里克·斯坦福德 / 范·强生 / 弗朗西斯科·拉瓦尔 / 伊妲·伽利 / 路易吉·皮斯蒂利 / 伦佐·帕尔梅 / 刘易斯·达维拉 / 克里斯蒂安·艾 / 雅克·贝尔捷 / 特雷莎·希梅拉 / 乔治·里戈 / 爱德华多·法哈多 / 乌戈·阿迪诺尔菲 / 翁贝托·迪格拉齐亚 / 里卡多·巴列 / 埃迪·比亚杰蒂 / 安赫尔·德尔波佐 / 阿尔弗雷多·马约 / 瓦尔特·帕特里亚尔卡 / 阿方索·罗哈斯,剧情 / 战争, 意大利 / 法国 / 西班牙, 英语 / 意大利语,1969-09-20(意大利),110分钟(意大利) / 115分钟(西班牙) / 100分钟(美国), 不列顛之战 / Eagles Over London / Battle Squadron / Battle Command,tt0064571
26863778,铁雨 강철비,杨宇硕,杨宇硕,郑雨盛 / 郭度沅 / 金甲洙 / 金义城 / 李璟荣 / 赵宇镇 / 朴善英 / 金芝荷 / 张铉诚 / 郑元中 / 元真儿 / 金亨宗 / 罗光旭 / 金明坤  / 朴恩惠 / 玄奉植 / 金基贤 / 金泰汉 / 克里斯汀·达尔顿 / 安德烈亚斯·弗龙克 / 丹尼尔·乔伊·奥尔布赖特,剧情 / 动作, 韩国, 韩语 / 汉语普通话 / 日语 / 英语,2017-12-14(韩国),139分钟, 钢铁雨 / Steel Rain,tt6769508
1295644,这个杀手不太冷 Léon,吕克·贝松,吕克·贝松,让·雷诺 / 娜塔莉·波特曼 / 加里·奥德曼 / 丹尼·爱罗 / 彼得·阿佩尔 / 迈克尔·巴达鲁科 / 艾伦·格里尼 / 伊丽莎白·瑞根 / 卡尔·马图斯维奇 / 弗兰克·赛格 / 麦温 / 乔治·马丁 / 罗伯特·拉萨多 / 亚当·布斯奇 / 马里奥·托迪斯科 / 萨米·纳塞利,剧情 / 动作 / 犯罪, 法国, 英语 / 意大利语 / 法语,1994-09-14(法国),110分钟(剧场版) / 133分钟(国际版), 杀手莱昂 / 终极追杀令(台) / 杀手里昂 / Leon / Leon: The Professional,tt0110413
2993080,乘龙怪婿第一季,肖丹 / 郭昊明 / 杨永光,王玲 / 张锦尧,张颂文 / 罗曼君 / 刘云明 / 陈祥生 / 张鹏 / 蒙伟明 / 谭靖雯 / 梁传斌 / 陈萧蓬 / 钟弦 / 廖伟能 / 吴家辉,剧情 / 喜剧 / 古装, 中国大陆,Nan,Nan,Nan,Nan,Nan
1293050,永不妥协 Erin Brockovich,史蒂文·索德伯格,苏珊娜·格兰特,朱莉娅·罗伯茨 / 阿尔伯特·芬尼 / 康查塔·费雷尔 / 艾伦·艾克哈特 / 玛格·海根柏格,剧情 / 爱情 / 传记, 美国, 英语,2000-03-17,130 分钟, 伊人当自强(港) / 埃琳·布罗克维奇 / 伊人当自强 / 阿莲正传,tt0195685
1292778,将军号 The General,巴斯特·基顿 / 克莱德·布鲁克曼,巴斯特·基顿 / 克莱德·布鲁克曼,巴斯特·基顿 / 玛丽昂·马克 / 格伦·卡文德 / 吉姆·法利 / 弗雷德里克·弗鲁姆 / 查尔斯·亨利·史密斯 / 弗兰克·巴恩斯 / 乔·基顿 / 麦克·多林 / 汤姆·纳恩,剧情 / 喜剧 / 动作 / 战争 / 冒险, 美国, 无对白,1926-12-31(东京首映) / 1927-01-15(美国波特兰),67分钟 / Australia: 107 分钟 / Spain: 80 分钟(1982 version) / Spain: 83 分钟(1962 version) / USA: 75 分钟(2003 alternate version), 将军 / General,tt0017925
1291839,银翼杀手 Blade Runner,雷德利·斯科特,汉普顿·范彻 / 大卫·韦伯·皮普尔斯 / 菲利普·迪克,哈里森·福特 / 鲁特格尔·哈尔 / 肖恩·杨 / 爱德华·詹姆斯·奥莫斯 / M·埃梅特·沃尔什 / 达丽尔·汉纳 / 威廉·桑德森 / 布里翁·詹姆斯 / 乔·托克尔 / 乔安娜·卡西迪 / 吴汉章 / 摩根·保罗 / 凯文·汤普森,科幻 / 惊悚, 美国 / 香港, 英语 / 德语 / 粤语 / 日语 / 匈牙利语 / 阿拉伯语,1982-06-25(美国),117分钟, 公元2020 / 叛狱追杀令 / 刀刃警探,tt0083658
2997297,马大帅,赵本山,白铁军,赵本山 / 范伟 / 王雅捷 / 孟真 / 赵钢 / 高明娥 / 曹佳睿,喜剧, 中国大陆,Nan,Nan,Nan,Nan,Nan
6039412,时光尽头的恋人 The Age of Adaline,李·杜兰·克里格,J·迈尔斯·古德洛 / Salvador Paskowitz,布蕾克·莱弗利 / 米契尔·哈思曼 / 哈里森·福特 / 艾伦·伯斯汀 / 凯西·贝克 / 阿曼达·克鲁 / 琳达·博伊德 / Hugh Ross / 理查德·哈蒙 / 富尔·切切里 / 安贾莉·杰 / 神奈川宏幸 / 皮特·J.加里 / 伊扎贝尔·皮尔斯 / 凯特·理查森,剧情 / 爱情 / 奇幻, 美国, 英语,2015-04-24(美国),112分钟, 阿戴琳的年龄 / 时光逆爱90年(港) / 时空永恒的爱恋(台) / 美人不迟暮,tt1655441
1295742,洛奇 Rocky,约翰·G·艾维尔森,西尔维斯特·史泰龙,西尔维斯特·史泰龙 / 塔莉娅·夏尔 / 波特·杨 / 卡尔·韦瑟斯 / 布吉斯·梅迪斯,剧情 / 爱情 / 运动, 美国, 英语,1976-12-03(美国),120分钟 / 145分钟(导演剪辑版), 洛基,tt0075148
26724235,再见瓦城 再見瓦城,赵德胤,赵德胤,柯震东 / 吴可熙 / 王兴洪 / 赵德富 / 郑梦兰 / 潘正丽 / 匡嘉恩 / 李万武 / 徐德伟,剧情 / 爱情, 缅甸 / 台湾, 汉语普通话 / 泰语 / 缅甸语,2016-09-05(威尼斯电影节) / 2016-12-09(台湾) / 2017-04-26(法国),108分钟, The Road to Mandalay / 莲青,tt5974402
24753477,蜘蛛侠：英雄归来 Spider-Man: Homecoming,乔·沃茨,约翰·弗朗西斯·戴利 / 史蒂夫·迪特寇 / 乔纳森·M·戈尔茨坦 / 斯坦·李,汤姆·赫兰德 / 小罗伯特·唐尼 / 玛丽莎·托梅 / 迈克尔·基顿 / 雅各布·巴特朗 / 托尼·雷沃罗利 / 赞达亚 / 乔恩·费儒 / 亚伯拉罕·阿塔哈 / 劳拉·哈里尔 / 迈克尔·巴尔别里 / 罗根·马歇尔-格林 / 马丁·斯塔尔 / 唐纳德·格洛弗 / 汉尼拔·布勒斯 / 迈克尔·曼多 / 博基姆·伍德拜因 / 肯尼斯·崔 / 詹妮弗·康纳利 / 格温妮斯·帕特洛 / 克里斯·埃文斯,动作 / 科幻 / 冒险, 美国, 英语,2017-09-08(中国大陆) / 2017-06-28(洛杉矶首映) / 2017-07-07(美国),133分钟, 蜘蛛侠：强势回归(港) / 蜘蛛人：返校日(台) / 新蜘蛛侠 / 蜘蛛侠：归来 / 蜘蛛侠：回家 / 蜘蛛侠：返校季 / 蜘蛛侠：返校节 / 蜘蛛侠：归乡 / 蜘蛛侠：新复仇者 / The Amazing Spider-Man 3 / Spider-Man: The New Avenger / Spiderman,tt2250912
26728641,苏丹 Sultan,阿里·阿巴斯·札法,阿里·阿巴斯·札法,萨尔曼·汗 / 安努舒卡·莎玛 / 马雷塞·克伦普 / 泰伦·伍德利 / 罗恩·斯穆安伯格 / 马克·扎罗 / 兰迪普·弘达 / 阿米特·萨特 / 卡比尔·汗 / 汉斯·马雷罗 / 布拉汉姆·艾克巴赫 / 库玛·米什拉 / 库布拉·萨特 / 帕里卡沙特.萨赫尼 / 希巴妮·丹德卡尔 / 法如克·贾法尔,剧情 / 运动, 印度, 印地语,2018-08-31(中国大陆) / 2016-07-06(印度),170分钟 / 147分钟(国际版) / 139分钟(中国大陆), 摔跤手苏丹 / 卷土重来,tt4832640
30223840,脱欧：无理之战 Brexit: The Uncivil War,托比·海恩斯,詹姆斯·格拉厄姆,本尼迪克特·康伯巴奇 / 李·博德曼 / 奥利弗·莫尔特曼 / 马尔科姆·弗里曼 / 莎拉·贝尔彻 / 露西·拉塞尔 / 奥利佛·伯奇 / 罗斯·哈特 / 利兹·怀特 / 西蒙·戴伊 / 约翰·赫夫南 / 保罗·莱恩 / 凯特·奥弗林 / 蒂姆·迈克穆兰 / 理查德·杜登 / 罗里·金奈尔 / 安贾纳·瓦桑 / 凯尔·索列尔 / 亚丁·吉勒特,剧情, 英国 / 美国, 英语,2019-01-07(英国) / 2019-01-19(美国),92分钟, 脱欧 / 脱欧：野蛮战争 / 英国脱欧：非内战 / Brexit,tt8425058
27061582,奇葩大会 第二季,Nan,Nan,赵又廷 / 马东 / 蔡康永 / 高晓松 / 方文山 / 冯唐 / 蒋方舟 / 俞敏洪 / 龚宇 / 张德芬 / 孙冕 / 左小祖咒 / 张召忠 / 冯仑 / 赵普 / 武志红 / 陈晓卿 / 樊登 / 郭柯 / 田朴珺 / 韩火火 / 惠若琪 / 马薇薇 / 范湉湉 / 肖骁 / 颜如晶 / 姜思达 / 黄执中 / 邱晨 / 樊野 / 大王,脱口秀, 中国大陆,Nan,Nan,Nan,Nan,Nan
11803087,异形：契约 Alien: Covenant,雷德利·斯科特,迈克尔·格林 / 约翰·洛根 / 杰克·帕格恩,迈克尔·法斯宾德 / 凯瑟琳·沃特斯顿 / 比利·克鲁德普 / 丹尼·麦克布莱德 / 德米安·比齐尔 / 卡门·艾乔戈 / 朱西·斯莫利特 / 考莉·埃尔南德斯 / 艾米·西米茨 / 纳撒尼尔·迪安 / 亚历山大·英格兰 / 本杰明·里格比 / 乌利·拉图基孚 / 泰丝·哈乌布里奇 / 罗蕾莱·金 / 哈维尔·博泰特 / 詹姆斯·弗兰科 / 盖·皮尔斯 / 劳米·拉佩斯,科幻 / 恐怖, 美国, 英语,2017-06-16(中国大陆) / 2017-05-10(法国) / 2017-05-19(美国),122分钟 / 116分钟(中国大陆), 异形：圣约(港/台) / 神奇异形在哪里(豆友译名) / 已开：大勺(豆友译名) / 异形：失乐园 / 普罗米修斯2 / Prometheus 2 / Alien: Paradise Lost,tt2316204
6311303,加勒比海盗5：死无对证 Pirates of the Caribbean: Dead Men Tell No Tales,艾斯彭·山德伯格 / 乔阿吉姆·罗恩尼,特里·鲁西奥 / 泰德·艾略特 / 斯图尔特·贝亚蒂耶 / 杰夫·内桑森 / 杰·沃尔伯特,约翰尼·德普 / 哈维尔·巴登 / 杰弗里·拉什 / 布伦顿·思韦茨 / 卡雅·斯考达里奥 / 凯文·麦克纳利 / 格什菲·法拉哈尼 / 奥兰多·布鲁姆 / 凯拉·奈特莉 / 斯蒂芬·格拉汉姆 / 大卫·文翰 / 保罗·麦卡特尼 / 马丁·科勒巴 / 亚当·布朗 / 丹尼·基兰 / 马赫什·扎杜 / 胡安·卡洛斯·凡希多,动作 / 奇幻 / 冒险, 美国, 英语,2017-05-26(中国大陆/美国),129分钟, 加勒比海盗：恶灵启航(港) / 加勒比海盗 神鬼奇航：死无对证(台) / 加勒比海盗5：亡灵的缄默 / 加勒比海盗5：亡者无言 / 加勒比海盗5：死人不会告密 / Pirates of the Caribbean 5,tt1790809
