index,id,community,district,bizcircle,tagList,onsale
3178,1111027379428,三里河一区,西城,月坛,近地铁1号线木樨地站,0
3179,1111027379429,三里河一区2号院,西城,月坛,,0
3180,1111027379430,三里河一区3号院,西城,月坛,,3
3181,1111027379431,三里河一区5号院,西城,月坛,,0
3182,1111027379437,团结湖水利局宿舍,朝阳,团结湖,近地铁14号线(东段)朝阳公园站,0
3183,1111027379439,水利局小区,海淀,马连洼,近地铁16号线马连洼站,1
3184,1111027379440,上龙嘉园,东城,安定门,近地铁2号线安定门站,1
3185,1111027379441,水利局一处宿舍,海淀,安宁庄,,1
3186,1111027379442,双龙南里,朝阳,华威桥,近地铁14号线(东段)北工大西门站,10
3187,1111027379445,双柳树头条,西城,陶然亭,近地铁4号线陶然亭站,1
3188,1111027379446,胜利三巷,西城,长椿街,近地铁7号线广安门内站,0
3189,1111027379450,三里屯北,朝阳,三里屯,近地铁机场线三元桥站,2
3190,1111027379451,三里屯北小街,朝阳,三里屯,近地铁10号线团结湖站,0
3191,1111027379452,三里屯东,朝阳,三里屯,近地铁2号线东直门站,0
3192,1111027379456,三里屯南,朝阳,三里屯,近地铁10号线团结湖站,3
3193,1111027379457,三里屯南路,朝阳,三里屯,近地铁6号线东大桥站,2
3194,1111027379458,三里屯SOHO,朝阳,三里屯,近地铁10号线团结湖站,6
3195,1111027379460,上林溪,海淀,安宁庄,,6
3196,1111027379461,双柳巷,朝阳,双桥,近地铁八通线双桥站,3
3197,1111027379462,上龙西里,东城,安定门,近地铁2号线安定门站,3
3198,1111027379464,水利新宿舍,海淀,公主坟,近地铁1号线公主坟站,1
3199,1111027379473,胜利一巷,西城,长椿街,近地铁7号线广安门内站,0
3200,1111027379480,数码01大厦,朝阳,CBD,近地铁10号线金台夕照站,0
3201,1111027379481,世茂奥临花园,朝阳,奥林匹克公园,,2
3202,1111027379482,石门村路2号院,朝阳,百子湾,近地铁7号线百子湾站,2
3203,1111027379483,石门村路5号院,朝阳,百子湾,近地铁7号线百子湾站,0
3204,1111027379484,水磨厂宿舍,朝阳,百子湾,近地铁7号线大郊亭站,1
3205,1111027379486,数码大厦,海淀,皂君庙,近地铁4号线人民大学站,0
3206,1111027379487,三庙大院,西城,长椿街,近地铁7号线广安门内站,0
3207,1111027379488,世贸国际公寓,朝阳,东大桥,近地铁1号线永安里站,3
3208,1111027379489,世茂工三,朝阳,工体,,3
3209,1111027379490,三明公司宿舍楼,朝阳,十八里店,近地铁亦庄线小红门站,0
3210,1111027379491,三庙街,西城,长椿街,近地铁2号线长椿街站,0
3211,1111027379493,私摩空间,海淀,魏公村,,1
3212,1111027379497,水木天成,海淀,清河,近地铁8号线永泰庄站,13
3213,1111027379499,水磨新村,海淀,二里庄,近地铁15号线六道口站,0
3214,1111027379500,水泥厂宿舍楼,西城,天宁寺,近地铁7号线广安门内站,0
3215,1111027379503,SOHO北京公馆,朝阳,燕莎,近地铁10号线亮马桥站,3
3216,1111027379504,SOHO尚都,朝阳,东大桥,近地铁6号线东大桥站,0
3217,1111027379505,SOHO现代城,朝阳,CBD,近地铁1号线大望路站,31
3218,1111027379506,食品公司宿舍,东城,陶然亭,近地铁14号线(东段)永定门外站,0
3219,1111027379507,尚品公寓,海淀,上地,近地铁13号线上地站,1
3220,1111027379508,手帕胡同,东城,崇文门,近地铁1号线西单站,0
3221,1111027379510,手帕口北街,西城,广安门,近地铁7号线达官营站,4
3222,1111027379512,手帕口南街,西城,广安门,近地铁7号线达官营站,0
3223,1111027379513,手帕口南街40号院,西城,广安门,近地铁7号线达官营站,0
3224,1111027379514,手帕口西一巷,西城,广安门,近地铁7号线达官营站,0
3225,1111027379516,四平园,西城,陶然亭,近地铁4号线陶然亭站,1
3226,1111027379517,四平园平房,西城,陶然亭,近地铁4号线陶然亭站,0
3227,1111027379518,双泉堡125号院,海淀,学院路,,2
3228,1111027379520,双桥北内小区,朝阳,双桥,,8
3229,1111027379521,双桥东路6号院,朝阳,双桥,近地铁八通线管庄站,1
3230,1111027379522,石桥东巷,东城,东四,近地铁1号线东单站,0
3231,1111027379523,双旗杆东里,西城,马甸,近地铁8号线安华桥站,15
3232,1111027379524,世桥国贸,朝阳,双井,近地铁10号线双井站,4
3233,1111027379525,三全公寓,朝阳,农展馆,近地铁10号线亮马桥站,0
3234,1111027379526,石桥胡同,东城,东四,近地铁5号线张自忠路站,0
3235,1111027379527,石雀胡同,东城,东四,近地铁5号线北新桥站,0
3236,1111027379528,尚勤胡同,西城,地安门,近地铁6号线北海北站,0
3237,1111027379529,双清路14号院,海淀,学院路,,3
3238,1111027379530,双清路16号院,海淀,学院路,,2
3239,1111027379531,双清路85号院,海淀,五道口,近地铁15号线清华东路西口站,0
3240,1111027379532,双桥六号井,朝阳,双桥,,2
3241,1111027379533,水清木华园,海淀,五道口,近地铁10号线苏州街站,10
3242,1111027379535,双桥五号井,朝阳,双桥,,1
3243,1111027379536,双桥中路10号北院,朝阳,双桥,,3
3244,1111027379537,双桥中路10号南院,朝阳,双桥,,3
3245,1111027379538,车站西街1号院,西城,广安门,近地铁7号线达官营站,3
3246,1111027379539,山水巢东,朝阳,北苑,,3
3247,1111027379541,首师大东校区,海淀,甘家口,近地铁9号线白堆子站,3
3248,1111027379542,首师大附中宿舍楼,海淀,定慧寺,近地铁6号线花园桥站,1
3249,1111027379543,水上华城,东城,广渠门,近地铁7号线广渠门内站,7
3250,1111027379545,受水河胡同,西城,金融街,近地铁1号线西单站,0
3251,1111027379546,松树街,西城,地安门,近地铁6号线北海北站,2
3252,1111027379550,盛世嘉园,朝阳,CBD,近地铁1号线大望路站,12
3253,1111027379551,山水蓝维,朝阳,北苑,,18
3254,1111027379552,山水倾城,海淀,万柳,近地铁10号线长春桥站,4
3255,1111027379558,山水文园二期,朝阳,华威桥,近地铁10号线十里河站,2
3256,1111027379559,山水文园三期,朝阳,十里河,,9
3257,1111027379560,山水文园四期,朝阳,华威桥,近地铁10号线十里河站,3
3258,1111027379562,山水文园一期,朝阳,华威桥,近地铁10号线十里河站,5
3259,1111027379567,圣世一品,朝阳,东大桥,近地铁6号线呼家楼站,6
3260,1111027379568,沙滩北街,东城,东四,近地铁6号线南锣鼓巷站,0
3261,1111027379569,沙滩北街乙2号院,东城,东四,近地铁6号线南锣鼓巷站,1
3262,1111027379570,沙滩后街,东城,东四,近地铁1号线东单站,0
3263,1111027379571,沙滩后街55号院,东城,东四,近地铁5号线东四站,1
3264,1111027379573,首体家属院,海淀,知春路,近地铁10号线西土城站,2
3265,1111027379576,首体南路,海淀,甘家口,近地铁6号线白石桥南站,0
3266,1111027379577,首体南路1号院,海淀,紫竹桥,近地铁4号线国家图书馆站,0
3267,1111027379580,三塔社区,西城,阜成门,近地铁6号线车公庄西站,0
3268,1111027379581,首体宿舍,海淀,紫竹桥,近地铁6号线花园桥站,1
3269,1111027379583,生态园,海淀,学院路,近地铁15号线清华东路西口站,2
3270,1111027379589,水文大院,海淀,定慧寺,近地铁10号线西钓鱼台站,3
3271,1111027379599,圣馨大地,朝阳,望京,近地铁10号线太阳宫站,19
3272,1111027379604,施兴胡同,东城,崇文门,近地铁7号线桥湾站,0
3273,1111027379606,双旭花园,朝阳,豆各庄,,0
3274,1111027379607,三秀涵雅,东城,安定门,近地铁2号线安定门站,0
3275,1111027379608,上斜街,西城,宣武门,近地铁2号线宣武门站,0
3276,1111027379609,山西街,西城,宣武门,近地铁4号线菜市口站,0
3277,1111027379616,书香亭,朝阳,华威桥,近地铁10号线潘家园站,1
3278,1111027379617,陕西巷,西城,宣武门,近地铁1号线王府井站,0
3279,1111027379618,双兴小区,朝阳,四惠,近地铁6号线十里堡站,1
3280,1111027379620,双新园,海淀,西山,,0
3281,1111027379622,水星园,朝阳,太阳宫,近地铁10号线太阳宫站,19
3282,1111027379625,松榆北路,朝阳,劲松,近地铁10号线潘家园站,1
3283,1111027379628,上园村,海淀,西直门,,3
3284,1111027379632,三义东里,西城,马连道,近地铁7号线达官营站,3
3285,1111027379633,松榆东里,朝阳,北工大,近地铁14号线(东段)北工大西门站,5
3286,1111027379638,石油大院,海淀,二里庄,近地铁15号线六道口站,5
3287,1111027379641,三源胡同,东城,建国门外,近地铁1号线东单站,0
3288,1111027379642,思源胡同,西城,长椿街,近地铁4号线菜市口站,0
3289,1111027379643,石韵浩庭,朝阳,大望路,近地铁7号线九龙山站,4
3290,1111027379644,思源胡同28号院,西城,长椿街,近地铁7号线广安门内站,0
3291,1111027379647,芍药居,朝阳,芍药居,近地铁13号线芍药居站,9
3292,1111027379648,水云居,海淀,四季青,近地铁6号线海淀五路居站,4
3293,1111027379649,三元街11号,东城,陶然亭,近地铁14号线(东段)永定门外站,0
3294,1111027379650,芍药居14号院,朝阳,芍药居,近地铁13号线芍药居站,1
3295,1111027379651,三元街19号,东城,陶然亭,近地铁14号线(东段)永定门外站,0
3296,1111027379652,芍药居1号院,朝阳,芍药居,近地铁13号线芍药居站,0
3297,1111027379653,芍药居2号院,朝阳,芍药居,近地铁13号线芍药居站,7
3298,1111027379654,芍药居4号院,朝阳,芍药居,,4
3299,1111027379655,芍药居5号院,朝阳,芍药居,近地铁13号线芍药居站,6
3300,1111027379656,芍药居9号院,朝阳,芍药居,近地铁13号线芍药居站,5
3301,1111027379657,芍药居北里,朝阳,芍药居,近地铁10号线太阳宫站,84
3302,1111027379658,十一教工楼,海淀,玉泉路,近地铁1号线五棵松站,2
3303,1111027379659,三眼井胡同,东城,东四,近地铁1号线东单站,0
3304,1111027379661,芍药居甲2号院,朝阳,芍药居,近地铁13号线芍药居站,2
3305,1111027379663,上元君庭,朝阳,北苑,近地铁5号线北苑路北站,5
3306,1111027379666,三义里,西城,马连道,近地铁7号线湾子站,3
3307,1111027379667,松榆里,朝阳,潘家园,近地铁14号线(东段)北工大西门站,10
3308,1111027379668,顺源里,朝阳,燕莎,近地铁10号线亮马桥站,10
3309,1111027379669,三源里北小街,朝阳,燕莎,近地铁机场线三元桥站,10
3310,1111027379670,三源里街,朝阳,燕莎,近地铁10号线亮马桥站,7
3311,1111027379671,三源里南小街,朝阳,燕莎,近地铁10号线亮马桥站,5
3312,1111027379672,三义庙北,海淀,苏州桥,近地铁10号线苏州街站,7
3313,1111027379673,三义庙南1号,海淀,魏公村,近地铁4号线人民大学站,4
3314,1111027379677,双榆树北路,海淀,双榆树,近地铁10号线知春里站,4
3315,1111027379678,双榆树北里,海淀,双榆树,近地铁4号线人民大学站,9
3316,1111027379679,双榆树北路6号院,海淀,双榆树,近地铁10号线知春里站,3
3317,1111027379682,双榆树东里,海淀,双榆树,近地铁4号线人民大学站,15
3318,1111027379684,双榆树南里二区,海淀,皂君庙,近地铁4号线人民大学站,5
3319,1111027379686,双榆树西里,海淀,双榆树,近地铁4号线人民大学站,4
3320,1111027379690,三义西里,西城,马连道,近地铁7号线湾子站,4
3321,1111027379691,松榆西里,朝阳,潘家园,近地铁10号线劲松站,15
3322,1111027379695,时雨园,海淀,世纪城,近地铁10号线火器营站,1
3323,1111027379696,双玉中街,东城,左安门,近地铁5号线天坛东门站,0
3324,1111027379697,双玉中街43号院,东城,左安门,近地铁5号线天坛东门站,0
3325,1111027379700,深圳大厦,西城,天宁寺,近地铁7号线达官营站,0
3326,1111027379701,尚座大厦,西城,金融街,近地铁2号线长椿街站,1
3327,1111027379703,赏竹阁,海淀,甘家口,近地铁6号线白石桥南站,0
3328,1111027379704,苏州胡同,东城,建国门外,近地铁1号线王府井站,1
3329,1111027379706,苏州街52号院,海淀,苏州桥,近地铁10号线苏州街站,2
3330,1111027379707,北三环中路67号院,海淀,北太平庄,,0
3331,1111027379708,苏州街77号院,海淀,苏州桥,近地铁10号线苏州街站,4
3332,1111027379712,舒至嘉园,海淀,西直门,近地铁2号线西直门站,6
3333,1111027379713,上庄家园东区,海淀,海淀北部新区,,0
3334,1111027379714,上庄家园南区,海淀,海淀北部新区,,0
3335,1111027379715,上庄家园西区,海淀,海淀北部新区,,7
3336,1111027379716,沙子口路50号,东城,永定门,近地铁14号线(东段)永定门外站,0
3337,1111027379717,沙子口路61号,东城,永定门,近地铁14号线(东段)景泰站,0
3338,1111027379718,沙子口路65号,东城,永定门,近地铁14号线(东段)景泰站,0
3339,1111027379719,沙子口路70号,东城,永定门,近地铁14号线(东段)景泰站,0
3340,1111027379720,沙子口路72号,东城,永定门,近地铁14号线(东段)景泰站,0
3341,1111027379726,十字坡东里,东城,工体,近地铁2号线东直门站,3
3342,1111027379727,十字坡西里,东城,东直门,近地铁2号线东直门站,0
3343,1111027379728,三座桥胡同,西城,地安门,近地铁2号线积水潭站,0
3344,1111027379729,三转桥胡同,东城,崇文门,近地铁5号线磁器口站,0
3345,1111027379731,市政宿舍,海淀,军博,近地铁9号线北京西站站,0
3346,1111027379732,市政物业小区,朝阳,亚运村小营,近地铁5号线惠新西街北口站,3
3347,1111027379733,双紫小区,海淀,紫竹桥,,4
3348,1111027379734,骚子营,海淀,颐和园,近地铁4号线圆明园站,6
3349,1111027379736,松竹园胡同,西城,西单,,0
3350,1111027379738,骚子营平房区,海淀,颐和园,,0
3351,1111027379739,丝竹园小区,朝阳,健翔桥,,13
3352,1111027379746,天安国汇,西城,西单,近地铁7号线虎坊桥站,1
3353,1111027379749,天安豪园,朝阳,农展馆,近地铁14号线(东段)朝阳公园站,0
3354,1111027379753,田村23号院,海淀,田村,,0
3355,1111027379754,田村33号院,海淀,田村,,2
3356,1111027379755,田村37号院,海淀,田村,,2
3357,1111027379756,田村39号院,海淀,田村,,1
3358,1111027379758,田村41号院,海淀,田村,,2
3359,1111027379759,田村48号院,海淀,田村,,2
3360,1111027379760,田村半壁店90号院,海淀,田村,,0
3361,1111027379762,陶瓷厂宿舍,海淀,安宁庄,,1
3362,1111027379765,天辰大厦,东城,朝阳门外,近地铁2号线朝阳门站,0
3363,1111027379767,炭厂胡同,西城,六铺炕,近地铁2号线积水潭站,0
3364,1111027379771,田村路19号院,海淀,田村,近地铁6号线海淀五路居站,0
3365,1111027379772,田村路甲56号院,海淀,田村,,0
3366,1111027379781,田村山南路220号,海淀,玉泉路,,0
3367,1111027379782,田村山南路9号院,海淀,玉泉路,,0
3368,1111027379783,天创世缘,朝阳,亚运村,近地铁15号线安立路站,4
3369,1111027379784,田村小区,海淀,田村,,0
3370,1111027379785,天翠园,朝阳,北苑,近地铁5号线立水桥南站,0
3371,1111027379786,天畅园,朝阳,北苑,近地铁5号线北苑路北站,4
3372,1111027379788,铜厂子胡同,东城,东直门,近地铁2号线东四十条站,1
3373,1111027379790,铁道部宿舍,海淀,西直门,,0
3374,1111027379792,铁道科学研究院,海淀,西直门,近地铁2号线积水潭站,9
3375,1111027379795,泰达时代,朝阳,红庙,近地铁1号线大望路站,1
3376,1111027379798,铁东小区,海淀,军博,近地铁1号线木樨地站,5
3377,1111027379801,土儿胡同,东城,交道口,近地铁5号线北新桥站,3
3378,1111027379803,铁二区,西城,月坛,近地铁1号线南礼士路站,2
3379,1111027379804,天鹅湾北区,朝阳,朝青,近地铁6号线青年路站,14
3380,1111027379805,天鹅湾南区,朝阳,朝青,近地铁6号线青年路站,6
3381,1111027379806,头发胡同,西城,金融街,近地铁1号线西单站,0
3382,1111027379807,同福夹道,东城,灯市口,近地铁5号线灯市口站,0
3383,1111027379809,天福园,朝阳,朝阳门外,近地铁6号线东大桥站,0
3384,1111027379815,驼房营小学教师楼,朝阳,酒仙桥,,0
3385,1111027379817,铜光胡同,西城,金融街,近地铁2号线长椿街站,0
3386,1111027379818,泰华滨河苑,朝阳,朝阳公园,近地铁14号线(东段)东风北桥站,8
3387,1111027379822,太华公寓,东城,崇文门,近地铁5号线崇文门站,4
3388,1111027379824,棠花胡同,西城,六铺炕,近地铁2号线积水潭站,0
3389,1111027379825,棠花胡同43号院,西城,六铺炕,近地铁2号线积水潭站,0
3390,1111027379828,泰和嘉苑,西城,牛街,近地铁7号线广安门内站,2
3391,1111027379833,通惠家园,朝阳,四惠,近地铁1号线四惠东站,49
3392,1111027379834,壹线国际,朝阳,四惠,近地铁1号线四惠东站,18
3393,1111027379841,天和人家,朝阳,南沙滩,近地铁15号线北沙滩站,8
3394,1111027379842,太和小区,朝阳,亚运村小营,近地铁15号线关庄站,5
3395,1111027379854,藤花紫院,海淀,牡丹园,近地铁10号线健德门站,0
3396,1111027379858,台基厂三条,东城,前门,近地铁1号线王府井站,0
3397,1111027379859,台基厂头条10号院,东城,前门,近地铁1号线东单站,1
3398,1111027379860,台基厂头条14号院,东城,前门,近地铁1号线王府井站,0
3399,1111027379861,台基厂头条2号院,东城,前门,近地铁1号线东单站,0
3400,1111027379864,铁建大院,海淀,玉泉路,近地铁1号线玉泉路站,4
3401,1111027379865,团结大院,西城,车公庄,近地铁2号线西直门站,1
3402,1111027379866,团结湖北二条,朝阳,团结湖,近地铁10号线团结湖站,2
3403,1111027379867,团结湖北口,朝阳,团结湖,近地铁10号线团结湖站,1
3404,1111027379868,团结湖北里,朝阳,团结湖,近地铁10号线团结湖站,1
3405,1111027379869,团结湖北四条,朝阳,团结湖,近地铁10号线团结湖站,2
3406,1111027379870,团结湖北三条,朝阳,团结湖,近地铁2号线东四十条站,2
3407,1111027379871,团结湖北头条,朝阳,团结湖,近地铁2号线东直门站,1
3408,1111027379872,团结湖北五条,朝阳,团结湖,近地铁14号线(东段)朝阳公园站,6
3409,1111027379873,团结湖东里,朝阳,团结湖,近地铁10号线团结湖站,6
3410,1111027379874,团结湖公寓,朝阳,团结湖,近地铁14号线(东段)朝阳公园站,2
3411,1111027379875,团结湖路,朝阳,团结湖,近地铁10号线团结湖站,5
3412,1111027379876,团结湖南里,朝阳,团结湖,近地铁6号线呼家楼站,2
3413,1111027379877,天景胡同,西城,牛街,近地铁4号线菜市口站,0
3414,1111027379879,团结湖中路北一条,朝阳,团结湖,近地铁6号线呼家楼站,3
3415,1111027379885,唐家岭新城,海淀,海淀北部新区,,0
3416,1111027379887,太极小区,海淀,二里庄,,2
3417,1111027379888,天娇园,东城,东花市,近地铁7号线广渠门内站,2
3418,1111027379889,天居园,朝阳,北苑,近地铁5号线立水桥南站,7
3419,1111027379899,佟麟阁路,西城,金融街,近地铁1号线西单站,0
3420,1111027379900,佟麟阁路62号院,西城,金融街,近地铁2号线长椿街站,3
3421,1111027379906,泰利明苑,朝阳,安贞,,1
3422,1111027379908,铁路宿舍,朝阳,大望路,近地铁八通线八里桥站,0
3423,1111027379909,清华园铁路宿舍,海淀,五道口,近地铁13号线五道口站,4
3424,1111027379910,天籁轩,朝阳,双桥,,2
3425,1111027379911,铁路巷,西城,车公庄,近地铁4号线动物园站,1
3426,1111027379915,天利园,东城,广渠门,近地铁7号线广渠门内站,1
3427,1111027379916,天朗园,朝阳,北苑,近地铁5号线北苑路北站,1
3428,1111027379917,天乐园,朝阳,北苑,近地铁5号线北苑路北站,0
3429,1111027379921,铁门胡同,西城,宣武门,近地铁4号线菜市口站,0
3430,1111027379922,铁鸟胡同,西城,宣武门,近地铁4号线菜市口站,0
3431,1111027379923,天宁寺东里,西城,天宁寺,近地铁7号线广安门内站,6
3432,1111027379924,天宁寺前街,西城,天宁寺,近地铁7号线达官营站,1
3433,1111027379925,天宁寺前街北里,西城,天宁寺,近地铁7号线达官营站,4
3434,1111027379926,天宁寺前街南里,西城,天宁寺,近地铁7号线达官营站,4
3435,1111027379927,天宁寺西里,西城,天宁寺,近地铁7号线达官营站,11
3436,1111027379930,太平仓胡同,西城,西四,近地铁4号线平安里站,0
3437,1111027379931,太平仓胡同14号院,西城,西四,近地铁2号线积水潭站,0
3438,1111027379932,太平东街,西城,陶然亭,近地铁4号线陶然亭站,0
3439,1111027379934,太平街17号院,西城,陶然亭,近地铁4号线陶然亭站,0
3440,1111027379936,太平街5号楼,西城,陶然亭,近地铁7号线虎坊桥站,0
3441,1111027379941,太平街甲乙18号院,西城,陶然亭,,1
3442,1111027379944,太平里,西城,马连道,近地铁7号线湾子站,5
3443,1111027379945,太平路20号,海淀,五棵松,,0
3444,1111027379946,太平路34号院,海淀,五棵松,近地铁1号线五棵松站,1
3445,1111027379947,太平路36号院,海淀,五棵松,近地铁1号线五棵松站,0
3446,1111027379948,太平路38号院,海淀,五棵松,近地铁1号线五棵松站,0
3447,1111027379949,太平路40号院,海淀,五棵松,,1
3448,1111027379950,太平路42号院,海淀,五棵松,,1
3449,1111027379951,太平路44号院,海淀,五棵松,,2
3450,1111027379952,太平路50号院,海淀,玉泉路,近地铁1号线玉泉路站,0
3451,1111027379953,太平路8号院,海淀,五棵松,,0
3452,1111027379954,太平路甲12号院,海淀,五棵松,,1
3453,1111027379955,太平路甲20号院,海淀,五棵松,,0
3454,1111027379956,太平路甲21号院,海淀,万寿路,,0
3455,1111027379957,太平路甲26号,海淀,五棵松,,0
3456,1111027379958,太平路甲40号院,海淀,五棵松,,0
3457,1111027379959,太平路乙6号,海淀,五棵松,,0
3458,1111027379960,太平桥大街,西城,金融街,近地铁4号线西四站,0
3459,1111027379966,太仆寺33号院,西城,西单,近地铁4号线灵境胡同站,1
3460,1111027379967,太仆寺街,西城,西单,近地铁1号线西单站,0
3461,1111027379971,太平庄南里,朝阳,工体,近地铁2号线东四十条站,1
3462,1111027379972,太平庄南里10号院,朝阳,工体,近地铁2号线东直门站,0
3463,1111027379973,特区808,朝阳,石佛营,,2
3464,1111027379974,天桥北里,西城,陶然亭,近地铁7号线珠市口站,3
3465,1111027379975,天庆胡同,西城,西四,近地铁2号线积水潭站,0
3466,1111027379976,天桥南里,西城,陶然亭,近地铁7号线珠市口站,0
3467,1111027379979,天桥西草市东街,东城,天坛,近地铁7号线珠市口站,0
3468,1111027379981,汤泉逸墅,海淀,四季青,近地铁6号线海淀五路居站,4
3469,1111027379983,陶然北岸,西城,陶然亭,近地铁7号线虎坊桥站,4
3470,1111027379985,天润福熙大道,朝阳,北苑,近地铁13号线北苑站,12
3471,1111027379986,陶然湖景,西城,陶然亭,近地铁4号线北京南站站,1
3472,1111027379987,陶然居,西城,牛街,近地铁4号线陶然亭站,0
3473,1111027379989,泰然居,西城,右安门内,近地铁4号线陶然亭站,0
3474,1111027379992,陶然亭12号院,西城,陶然亭,近地铁4号线陶然亭站,0
3475,1111027379993,陶然亭14号院,西城,陶然亭,近地铁4号线陶然亭站,0
3476,1111027379995,陶然亭路,西城,陶然亭,近地铁4号线陶然亭站,0
3477,1111027379996,陶然亭路13号院,西城,陶然亭,近地铁4号线陶然亭站,0
3478,1111027380001,铁树斜街,西城,宣武门,近地铁2号线前门站,0
3479,1111027380003,甜水园北里,朝阳,甜水园,近地铁1号线四惠站,7
3480,1111027380004,甜水园街,朝阳,甜水园,近地铁6号线金台路站,1
3481,1111027380005,甜水园东里,朝阳,甜水园,近地铁6号线金台路站,12
3482,1111027380007,甜水园西里,朝阳,甜水园,近地铁6号线金台路站,0
3483,1111027380008,铁狮子巷,西城,西直门,近地铁2号线西直门站,1
3484,1111027380009,天坛北里,东城,天坛,近地铁7号线桥湾站,0
3485,1111027380010,天泰北双苑,朝阳,双桥,近地铁八通线传媒大学站,3
3486,1111027380011,天天朝阳,朝阳,甘露园,,13
3487,1111027380012,天泰定福苑,朝阳,定福庄,近地铁6号线褡裢坡站,2
3488,1111027380013,天坛东里,东城,天坛,近地铁5号线天坛东门站,0
3489,1111027380014,天坛东路37号,东城,左安门,近地铁5号线天坛东门站,0
3490,1111027380016,天坛东路64号,东城,左安门,近地铁5号线天坛东门站,1
3491,1111027380017,天坛东里北区,东城,天坛,近地铁5号线天坛东门站,0
3492,1111027380018,天坛东里南区,东城,天坛,近地铁5号线天坛东门站,6
3493,1111027380019,天坛东里中区,东城,天坛,近地铁5号线天坛东门站,1
3494,1111027380020,通泰大厦,西城,金融街,近地铁1号线复兴门站,0
3495,1111027380021,天坛公馆,东城,崇文门,近地铁5号线天坛东门站,0
3496,1111027380023,桃条胡同,东城,交道口,近地铁6号线南锣鼓巷站,0
3497,1111027380024,天坛家具城,朝阳,亚运村小营,近地铁15号线关庄站,2
3498,1111027380027,天天家园,东城,永定门,近地铁14号线(东段)永定门外站,12
3499,1111027380028,天坛路,东城,天坛,近地铁7号线珠市口站,1
3500,1111027380029,天坛南里东区,东城,天坛,,0
3501,1111027380030,天坛南里西区,东城,天坛,近地铁14号线(东段)永定门外站,0
3502,1111027380031,天坛南里中区,东城,天坛,,0
3503,1111027380033,抬头巷,西城,宣武门,近地铁2号线前门站,0
3504,1111027380034,天泰新房苑,朝阳,双桥,,4
3505,1111027380036,天坛西里10号院,东城,天坛,,0
3506,1111027380037,天坛西里北区,东城,天坛,,0
3507,1111027380038,天坛西里东区,东城,天坛,近地铁14号线(东段)永定门外站,3
3508,1111027380052,天泰苑A8区,朝阳,定福庄,近地铁6号线褡裢坡站,4
3509,1111027380060,天仙胡同,西城,金融街,近地铁2号线长椿街站,0
3510,1111027380061,天秀花园安和园,海淀,马连洼,近地铁16号线农大南路站,6
3511,1111027380062,天秀花园澄秀园,海淀,马连洼,近地铁16号线农大南路站,1
3512,1111027380063,天秀花园古月园,海淀,马连洼,近地铁4号线安河桥北站,4
3513,1111027380064,天秀花园荷塘月舍,海淀,马连洼,近地铁16号线农大南路站,1
3514,1111027380065,天秀花园久盛居,海淀,马连洼,,0
3515,1111027380066,万科西山庭院,海淀,马连洼,近地铁4号线安河桥北站,1
3516,1111027380068,恬心家园,西城,白纸坊,,13
3517,1111027380072,檀香山,海淀,西山,,1
3518,1111027380073,铁西小区,海淀,军博,近地铁9号线北京西站站,1
3519,1111027380075,天溪园,朝阳,北苑,近地铁5号线立水桥南站,0
3520,1111027380076,泰欣苑,海淀,清河,,0
3521,1111027380077,土星园,朝阳,西坝河,近地铁13号线芍药居站,16
3522,1111027380079,天香颐南里,海淀,西山,,0
3523,1111027380080,天香颐中里,海淀,西山,,0
3524,1111027380081,桃园北里,朝阳,东大桥,近地铁6号线呼家楼站,0
3525,1111027380086,天玉大厦,东城,广渠门,,0
3526,1111027380087,体育大学家属楼,海淀,五道口,,0
3527,1111027380091,太阳国际公馆,朝阳,太阳宫,近地铁10号线太阳宫站,8
3528,1111027380092,体育馆路,东城,左安门,近地铁5号线天坛东门站,0
3529,1111027380093,体育馆路12号,东城,左安门,近地铁5号线天坛东门站,0
3530,1111027380094,体育馆路13号,东城,崇文门,近地铁5号线天坛东门站,0
3531,1111027380096,体育馆西路2号院,东城,崇文门,近地铁5号线天坛东门站,0
3532,1111027380097,体育馆西路55号,东城,左安门,近地铁5号线天坛东门站,0
3533,1111027380098,体育馆西路甲53号院,东城,左安门,近地铁5号线天坛东门站,0
3534,1111027380100,天缘公寓,西城,白纸坊,,1
3535,1111027380101,太阳公元,朝阳,太阳宫,近地铁13号线芍药居站,28
3536,1111027380102,铁营胡同,东城,东四,近地铁5号线张自忠路站,0
3537,1111027380103,泰悦豪庭,朝阳,三里屯,近地铁6号线东大桥站,8
3538,1111027380104,塔院胡同,西城,六铺炕,,0
3539,1111027380105,塔院胡同12号院,西城,六铺炕,,1
3540,1111027380106,团圆居,朝阳,甜水园,近地铁6号线金台路站,2
3541,1111027380107,天怡家园,朝阳,北苑,近地铁5号线立水桥南站,11
3542,1111027380110,铁医路1号院,海淀,军博,近地铁1号线军事博物馆站,1
3543,1111027380111,桃杨路北里,东城,永定门,近地铁14号线(东段)景泰站,1
3544,1111027380112,桃杨路北里12号院,东城,永定门,近地铁14号线(东段)景泰站,2
3545,1111027380114,桃园南街10号院,东城,永定门,近地铁14号线(东段)永定门外站,0
3546,1111027380117,通用时代国际公寓,朝阳,建国门外,近地铁1号线永安里站,0
3547,1111027380118,图样山胡同,西城,西单,近地铁4号线灵境胡同站,0
3548,1111027380120,唐缘私家别墅,朝阳,朝阳门外,近地铁2号线朝阳门站,4
